,xbox,ybox,width,high,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xege,xegvy,yege,yegvx,class
8396,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.2,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.4666666666666667,0.2666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,O
8397,0.5333333333333333,0.8,0.5333333333333333,0.4,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.4,0.3333333333333333,0.4666666666666667,0.4,0.6,D
8404,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.2,0.4,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4,0.4,0.5333333333333333,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,G
8408,0.1333333333333333,0.3333333333333333,0.2666666666666666,0.2,0.2,0.6,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.6,0.2666666666666666,0.4666666666666667,0.2,0.4666666666666667,0.2666666666666666,0.6,R
8427,0.2666666666666666,0.6,0.4,0.5333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.1333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.6,0.3333333333333333,0.7333333333333333,0.2,0.4666666666666667,A
8430,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.4,0.4666666666666667,0.6,0.4666666666666667,0.4,0.2666666666666666,0.4,0.1333333333333333,0.5333333333333333,0.2,0.5333333333333333,D
8442,0.4,0.6,0.5333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.6,0.1333333333333333,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.2,0.5333333333333333,0.2,0.4666666666666667,K
8455,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.4,0.4,0.2666666666666666,0.4666666666666667,0.4,0.6,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,E
8469,0.3333333333333333,0.6,0.3333333333333333,0.2666666666666666,0.2,0.3333333333333333,0.6,0.2,0.4,0.6,0.5333333333333333,0.6,0.3333333333333333,0.4666666666666667,0.2,0.4666666666666667,H
8474,0.4666666666666667,0.9333333333333332,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.1333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.2666666666666666,0.4666666666666667,K
8482,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.6,0.2,0.3333333333333333,0.8666666666666667,0.3333333333333333,0.2,0.0666666666666666,0.6666666666666666,0.2,0.6,P
8483,0.4,0.5333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.0666666666666666,0.4,0.6,0.2666666666666666,0.5333333333333333,0.2666666666666666,0.5333333333333333,0.2666666666666666,0.5333333333333333,K
8489,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,Q
8498,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2,0.4,0.6,0.0666666666666666,0.5333333333333333,0.6,0.6,0.3333333333333333,0.0666666666666666,0.6,0.2666666666666666,0.2666666666666666,Y
8499,0.2,0.2666666666666666,0.3333333333333333,0.2,0.1333333333333333,0.6666666666666666,0.4,0.2,0.4666666666666667,0.6666666666666666,0.2,0.4,0.1333333333333333,0.5333333333333333,0.2,0.6,D
8512,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2,0.6,0.3333333333333333,0.1333333333333333,0.4,0.4,0.4666666666666667,0.3333333333333333,0.0,0.6,0.2666666666666666,0.4666666666666667,I
8528,0.4,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.6,0.4,0.2,0.4,0.6666666666666666,0.2666666666666666,0.5333333333333333,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.5333333333333333,H
8540,0.1333333333333333,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.2,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.2,0.4666666666666667,0.3333333333333333,0.6666666666666666,R
8552,0.2666666666666666,0.6666666666666666,0.4,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.2,0.4,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333,L
8555,0.2666666666666666,0.5333333333333333,0.4,0.4,0.5333333333333333,0.6666666666666666,0.6,0.3333333333333333,0.1333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6,0.2666666666666666,0.3333333333333333,W
8561,0.2666666666666666,0.5333333333333333,0.4,0.4,0.2666666666666666,0.6,0.5333333333333333,0.1333333333333333,0.4,0.8666666666666667,0.3333333333333333,0.4,0.0666666666666666,0.6666666666666666,0.1333333333333333,0.6,P
8563,0.1333333333333333,0.5333333333333333,0.2666666666666666,0.4,0.0666666666666666,0.6,0.5333333333333333,0.2666666666666666,0.2,0.3333333333333333,0.8666666666666667,0.5333333333333333,0.2,0.6666666666666666,0.0,0.5333333333333333,V
8586,0.4666666666666667,0.8,0.4,0.4,0.2,0.3333333333333333,0.7333333333333333,0.1333333333333333,0.4,0.7333333333333333,0.5333333333333333,0.4,0.1333333333333333,0.6,0.3333333333333333,0.2,T
8589,0.2,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.6666666666666666,0.3333333333333333,0.1333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.4666666666666667,J
8590,0.3333333333333333,0.6,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.1333333333333333,0.4,0.4,0.6,0.4666666666666667,0.6,0.4,0.8666666666666667,G
8602,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.2,0.2666666666666666,0.6666666666666666,0.4666666666666667,0.6,0.3333333333333333,0.4666666666666667,0.2,0.4,H
8643,0.2,0.3333333333333333,0.3333333333333333,0.4,0.2666666666666666,0.4666666666666667,0.6666666666666666,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2,0.6,0.4,0.3333333333333333,F
8651,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4,0.7333333333333333,K
8652,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.4,0.4666666666666667,0.4,0.4,0.2,0.4666666666666667,0.3333333333333333,0.6,R
8658,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,H
8667,0.3333333333333333,0.5333333333333333,0.4,0.4,0.2666666666666666,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.4666666666666667,0.8,0.3333333333333333,0.5333333333333333,0.2666666666666666,0.5333333333333333,C
8681,0.2666666666666666,0.4,0.3333333333333333,0.2666666666666666,0.2,0.4,0.6,0.2,0.5333333333333333,0.7333333333333333,0.6,0.4,0.1333333333333333,0.6,0.4,0.3333333333333333,Z
8700,0.2,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.3333333333333333,0.8666666666666667,0.2666666666666666,0.4,0.8,0.6,0.2,0.0666666666666666,0.7333333333333333,0.1333333333333333,0.2666666666666666,T
8702,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.4,0.4,0.6,0.2666666666666666,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.4,0.2666666666666666,0.6,0.6,0.5333333333333333,F
8703,0.4,0.6666666666666666,0.4,0.4,0.3333333333333333,0.6,0.4,0.2,0.4,0.6666666666666666,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,D
8707,0.2,0.3333333333333333,0.4,0.2666666666666666,0.2,0.4666666666666667,0.4666666666666667,0.1333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.2666666666666666,0.4666666666666667,H
8711,0.4,0.7333333333333333,0.4,0.4,0.2666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.5333333333333333,0.4,0.3333333333333333,D
8716,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4,0.4666666666666667,Q
8718,0.2,0.5333333333333333,0.3333333333333333,0.4,0.2666666666666666,0.4,0.6666666666666666,0.2,0.4,0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.4,F
8725,0.2666666666666666,0.4666666666666667,0.4,0.6666666666666666,0.6,0.4666666666666667,0.8,0.2666666666666666,0.0,0.6,0.4666666666666667,0.4,0.3333333333333333,0.6666666666666666,0.4,0.5333333333333333,P
8740,0.4666666666666667,0.8666666666666667,0.4,0.5333333333333333,0.2666666666666666,0.5333333333333333,0.6,0.2,0.4,0.9333333333333332,0.3333333333333333,0.3333333333333333,0.1333333333333333,0.4666666666666667,0.4,0.5333333333333333,I
8747,0.2,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.1333333333333333,0.4666666666666667,0.6,0.0666666666666666,0.4,0.8666666666666667,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.6666666666666666,0.1333333333333333,0.5333333333333333,F
8766,0.3333333333333333,0.7333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.6,0.4,0.2666666666666666,0.4,0.6666666666666666,0.2,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666,S
8768,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.4,0.1333333333333333,0.4,0.4,0.5333333333333333,0.7333333333333333,0.6666666666666666,0.6,0.8666666666666667,Q
8778,0.2,0.3333333333333333,0.4,0.2666666666666666,0.2,0.4666666666666667,0.4666666666666667,0.1333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.6,0.4,0.5333333333333333,0.3333333333333333,0.5333333333333333,K
8791,0.2,0.4,0.2666666666666666,0.2666666666666666,0.2,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4,0.5333333333333333,0.2,0.4666666666666667,0.2,0.5333333333333333,N
8798,0.2,0.4,0.3333333333333333,0.2666666666666666,0.4,0.6,0.4666666666666667,0.2666666666666666,0.2,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.6,0.4666666666666667,0.4666666666666667,B
8802,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.4,0.4666666666666667,0.4,0.4,0.8666666666666667,0.2,0.5333333333333333,0.3333333333333333,0.6666666666666666,K
8815,0.3333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.4,0.3333333333333333,0.4,0.5333333333333333,0.2666666666666666,0.4666666666666667,H
8848,0.3333333333333333,0.6666666666666666,0.4,0.6,0.4,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.2,0.5333333333333333,0.3333333333333333,0.5333333333333333,Q
8866,0.4666666666666667,0.7333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.4666666666666667,0.6,0.4,0.4666666666666667,0.6666666666666666,H
8869,0.2666666666666666,0.6,0.2,0.2666666666666666,0.1333333333333333,0.6666666666666666,0.3333333333333333,0.2,0.2666666666666666,0.7333333333333333,0.2666666666666666,0.6,0.1333333333333333,0.5333333333333333,0.4,0.8,E
8897,0.1333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.2,0.4666666666666667,0.4666666666666667,0.2,0.4666666666666667,0.4,0.4666666666666667,0.6666666666666666,0.1333333333333333,0.5333333333333333,0.4,0.5333333333333333,X
8915,0.2,0.4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.4666666666666667,0.4,0.1333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.6,0.2666666666666666,0.4,W
8916,0.2666666666666666,0.4,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.5333333333333333,0.3333333333333333,0.4,0.2666666666666666,0.6,0.3333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.2,0.5333333333333333,Q
8947,0.5333333333333333,0.9333333333333332,0.5333333333333333,0.5333333333333333,0.4,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.7333333333333333,0.0666666666666666,0.4,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.4666666666666667,H
8953,0.2,0.4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.5333333333333333,R
8954,0.2666666666666666,0.6,0.2666666666666666,0.4666666666666667,0.2,0.4,0.5333333333333333,0.6,0.3333333333333333,0.4,0.4,0.4666666666666667,0.2,0.5333333333333333,0.4,0.7333333333333333,R
8956,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.6,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.0666666666666666,0.4,0.6666666666666666,0.4,S
8959,0.4666666666666667,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.1333333333333333,0.6,0.7333333333333333,0.4,0.6,0.3333333333333333,0.4666666666666667,0.4,0.5333333333333333,E
8993,0.4,0.4666666666666667,0.4,0.3333333333333333,0.2666666666666666,0.4,0.8,0.3333333333333333,0.4,0.6666666666666666,0.6,0.2666666666666666,0.2,0.8666666666666667,0.2,0.2666666666666666,T
9025,0.2666666666666666,0.5333333333333333,0.4,0.6,0.4,0.5333333333333333,0.6,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.2,0.4666666666666667,0.5333333333333333,0.4666666666666667,I
9039,0.2666666666666666,0.6,0.4,0.4,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.2,0.5333333333333333,0.2,0.4666666666666667,D
9040,0.4666666666666667,0.6,0.6666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.6,0.2,0.5333333333333333,0.2666666666666666,0.6,K
9041,0.4666666666666667,0.5333333333333333,0.6,0.6666666666666666,0.7333333333333333,0.6,0.5333333333333333,0.4,0.2,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.6666666666666666,0.4666666666666667,0.2666666666666666,Y
9043,0.2,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.2,0.6,0.6,0.3333333333333333,0.2666666666666666,0.4,0.4,0.6666666666666666,0.2,0.4666666666666667,0.4666666666666667,0.3333333333333333,I
9053,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.2666666666666666,0.6,0.5333333333333333,0.2,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.7333333333333333,0.4666666666666667,0.4666666666666667,X
9059,0.4,0.6666666666666666,0.6,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.6666666666666666,0.1333333333333333,0.4666666666666667,0.9333333333333332,0.4,0.2666666666666666,0.0,0.6666666666666666,0.1333333333333333,0.6,P
9085,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.6,0.8,0.1333333333333333,0.2,0.3333333333333333,0.7333333333333333,0.6,0.1333333333333333,0.7333333333333333,0.0666666666666666,0.5333333333333333,V
9093,0.1333333333333333,0.4,0.2,0.2666666666666666,0.1333333333333333,0.4666666666666667,0.4,0.4,0.4,0.4,0.3333333333333333,0.6666666666666666,0.0666666666666666,0.5333333333333333,0.3333333333333333,0.7333333333333333,G
9094,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.1333333333333333,0.3333333333333333,0.6,0.2666666666666666,0.2666666666666666,0.8666666666666667,0.6,0.4666666666666667,0.1333333333333333,0.6,0.2,0.4666666666666667,S
9096,0.2,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.2,0.6,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.2,0.4666666666666667,0.3333333333333333,0.4,0.2666666666666666,0.6,R
9099,0.3333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.2,0.5333333333333333,0.4666666666666667,0.2,0.5333333333333333,0.7333333333333333,0.4,0.5333333333333333,0.1333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,S
9118,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.3333333333333333,0.4,0.5333333333333333,0.2,0.4666666666666667,D
9140,0.4,0.6666666666666666,0.6,0.5333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.4,0.6,0.4,0.5333333333333333,0.4666666666666667,0.2666666666666666,A
9162,0.4666666666666667,0.8666666666666667,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.2,0.2666666666666666,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4,0.6,0.3333333333333333,0.5333333333333333,H
9169,0.4,0.6666666666666666,0.4,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.4,0.3333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.6,U
9183,0.3333333333333333,0.6,0.3333333333333333,0.2666666666666666,0.2,0.6,0.4666666666666667,0.1333333333333333,0.4,0.6666666666666666,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.6,0.2,0.6,K
9188,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.2666666666666666,0.5333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.2,0.4666666666666667,0.2666666666666666,0.4,J
9206,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4666666666666667,0.4,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.4,0.6666666666666666,0.4666666666666667,0.5333333333333333,M
9224,0.4,0.7333333333333333,0.6,0.5333333333333333,0.8,0.5333333333333333,0.5333333333333333,0.2666666666666666,0.2666666666666666,0.4,0.4666666666666667,0.5333333333333333,0.6666666666666666,0.4,0.5333333333333333,0.5333333333333333,U
9246,0.3333333333333333,0.6,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.6,0.3333333333333333,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.6,0.2666666666666666,0.5333333333333333,O
9253,0.3333333333333333,0.5333333333333333,0.4,0.4,0.3333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.2666666666666666,0.6,0.5333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.2,0.5333333333333333,O
9259,0.4666666666666667,0.8666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.6,0.2666666666666666,0.5333333333333333,0.4,0.4,0.4666666666666667,0.4,R
9270,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.1333333333333333,0.5333333333333333,0.4,0.7333333333333333,0.2,0.6,0.4,0.5333333333333333,Q
9283,0.2666666666666666,0.6,0.3333333333333333,0.4,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.2,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.6,0.2,0.5333333333333333,0.3333333333333333,0.5333333333333333,E
9289,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.4,0.4,0.4,0.4,0.2666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.4,0.6666666666666666,H
9294,0.2,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.4,0.1333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.6,0.1333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,X
9295,0.2666666666666666,0.6,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.6,0.2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.6,0.5333333333333333,0.4666666666666667,R
9296,0.2,0.6,0.3333333333333333,0.4,0.2666666666666666,0.5333333333333333,0.7333333333333333,0.1333333333333333,0.4666666666666667,0.4,0.7333333333333333,0.4666666666666667,0.1333333333333333,0.8,0.0666666666666666,0.4666666666666667,T
9302,0.3333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.4,0.2666666666666666,0.2666666666666666,0.4,0.4666666666666667,0.5333333333333333,0.7333333333333333,0.6,0.4,0.5333333333333333,U
9305,0.2666666666666666,0.6,0.2,0.3333333333333333,0.1333333333333333,0.4,0.6666666666666666,0.1333333333333333,0.3333333333333333,0.8666666666666667,0.4,0.2666666666666666,0.0666666666666666,0.6,0.2666666666666666,0.5333333333333333,I
9309,0.2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.2666666666666666,0.2,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.5333333333333333,Y
9312,0.4,0.4666666666666667,0.5333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.4666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.2,0.6666666666666666,0.6,0.6,J
9316,0.2,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.1333333333333333,0.6666666666666666,0.3333333333333333,0.1333333333333333,0.5333333333333333,0.6666666666666666,0.0666666666666666,0.4666666666666667,0.2,0.4666666666666667,0.2,0.6666666666666666,X
9324,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.2,0.4,0.4,0.4,0.5333333333333333,0.4,0.4666666666666667,0.8666666666666667,0.6666666666666666,X
9338,0.2666666666666666,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.6,0.3333333333333333,0.0666666666666666,0.2666666666666666,0.4666666666666667,0.1333333333333333,0.4,0.2,0.5333333333333333,0.4,0.4,A
9379,0.3333333333333333,0.6,0.3333333333333333,0.4,0.2,0.4,0.4666666666666667,0.4,0.4666666666666667,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.1333333333333333,0.6,0.2666666666666666,0.6,G
9380,0.2666666666666666,0.3333333333333333,0.4,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.4,0.6,0.4666666666666667,0.4,V
9381,0.2666666666666666,0.6666666666666666,0.4,0.5333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.2666666666666666,0.2666666666666666,0.4,0.4666666666666667,0.5333333333333333,0.6,0.4666666666666667,0.5333333333333333,0.5333333333333333,U
9391,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.4,0.2666666666666666,0.3333333333333333,0.6,0.6,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.3333333333333333,W
9398,0.2,0.2666666666666666,0.2666666666666666,0.4,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.6,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,O
9408,0.2666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4,0.4,0.4,0.5333333333333333,0.2,0.4,H
9428,0.2666666666666666,0.2666666666666666,0.4,0.4,0.2,0.8,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.7333333333333333,0.1333333333333333,0.6,0.1333333333333333,0.4666666666666667,0.2666666666666666,0.7333333333333333,Z
9446,0.2666666666666666,0.4666666666666667,0.4,0.4,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6,0.6666666666666666,0.8,S
9456,0.4,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.6,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.4,0.5333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.4666666666666667,W
9458,0.2,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.4,0.3333333333333333,0.6,0.2,0.5333333333333333,0.4,0.6,E
9477,0.4,0.6,0.3333333333333333,0.2666666666666666,0.2,0.6666666666666666,0.4,0.2666666666666666,0.4,0.7333333333333333,0.2,0.5333333333333333,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.6,G
9482,0.4,0.7333333333333333,0.6,0.5333333333333333,0.6,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.2666666666666666,0.6666666666666666,0.6,0.5333333333333333,0.4,0.7333333333333333,0.4,0.4,F
9495,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.4,0.1333333333333333,0.6666666666666666,0.1333333333333333,0.2,0.6666666666666666,0.7333333333333333,0.6,0.5333333333333333,0.6666666666666666,0.0666666666666666,0.4666666666666667,W
9497,0.4,0.6,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.2,0.3333333333333333,0.4666666666666667,0.6,0.6666666666666666,0.8666666666666667,0.1333333333333333,0.4,M
9503,0.1333333333333333,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.2,0.5333333333333333,0.5333333333333333,0.2,0.3333333333333333,0.6666666666666666,0.4,0.4,0.2,0.4666666666666667,0.4,0.6,B
9518,0.2,0.5333333333333333,0.2666666666666666,0.4,0.2,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6,0.4666666666666667,0.4,0.5333333333333333,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.5333333333333333,Z
